,Unnamed: 0,Unnamed: 0.1,label,title,script,numerics,upper,word_count,num_exclamation_marks,num_question_marks,num_punctuation,avg_word,contro,names,nouns,adjectives,verbs,nouns_vs_words,adjectives_vs_words,verbs_vs_words
26325,26325,26325,success,The Goldbergs,strung fine tennis racket banjo think great cause cool guys grade mom lockets,0,1,30,0,0,5,3.933333333333333,0,0,9,3,4,0.3,0.1,0.13333333333333333
26326,26326,26326,success,The Goldbergs,hey,0,0,2,1,0,0,2.5,0,0,1,0,0,0.5,0.0,0.0
26327,26327,26327,success,The Goldbergs,em,0,0,4,0,0,1,2.5,0,0,1,0,0,0.25,0.0,0.0
26328,26328,26328,success,The Goldbergs,poke bear,0,0,7,0,1,1,3.8571428571428568,0,0,3,0,1,0.42857142857142855,0.0,0.14285714285714285
26329,26329,26329,success,The Goldbergs,wanna wear fine,0,0,6,0,0,2,4.166666666666667,0,0,0,2,1,0.0,0.3333333333333333,0.16666666666666666
26330,26330,26330,success,The Goldbergs,ill throw trash,0,0,7,0,0,1,3.2857142857142856,0,0,2,0,1,0.2857142857142857,0.0,0.14285714285714285
26331,26331,26331,success,The Goldbergs,go ahead,0,0,3,0,0,1,3.0,0,0,1,0,0,0.3333333333333333,0.0,0.0
26332,26332,26332,success,The Goldbergs,go,0,1,4,0,0,1,2.25,0,0,0,0,1,0.0,0.0,0.25
26333,26333,26333,success,The Goldbergs,,0,0,3,0,0,1,2.0,0,0,0,0,1,0.0,0.0,0.3333333333333333
26334,26334,26334,success,The Goldbergs,go ahead,0,0,3,0,0,1,3.0,0,0,1,0,0,0.3333333333333333,0.0,0.0
26335,26335,26335,success,The Goldbergs,gonna go garbage,0,0,6,0,0,1,3.5,0,1,2,0,1,0.3333333333333333,0.0,0.16666666666666666
26336,26336,26336,success,The Goldbergs,unbelievable,0,0,1,0,0,1,13.0,0,0,0,1,0,0.0,1.0,0.0
26337,26337,26337,success,The Goldbergs,gonna let throw trash,0,0,10,0,0,1,3.7,0,0,1,1,3,0.1,0.1,0.3
26338,26338,26338,success,The Goldbergs,totally irresponsible,0,0,2,0,0,1,10.5,0,0,0,1,0,0.0,0.5,0.0
26339,26339,26339,success,The Goldbergs,driving,0,0,3,0,0,1,5.666666666666668,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
26340,26340,26340,success,The Goldbergs,god,0,0,2,0,0,2,3.5,0,0,1,0,0,0.5,0.0,0.0
26341,26341,26341,success,The Goldbergs,dad please talk sense wife,0,0,8,0,0,2,4.5,0,0,4,0,1,0.5,0.0,0.125
26342,26342,26342,success,The Goldbergs,saying pretty controversial things,0,0,8,0,0,1,6.0,0,0,1,1,1,0.125,0.125,0.125
26343,26343,26343,success,The Goldbergs,agree whatever nonsense mother said,0,1,9,0,0,1,5.0,0,0,2,0,2,0.2222222222222222,0.0,0.2222222222222222
26344,26344,26344,success,The Goldbergs,come fair,0,0,6,0,0,2,3.5,0,0,0,1,2,0.0,0.16666666666666666,0.3333333333333333
26345,26345,26345,success,The Goldbergs,hell told life fair ya moron,0,0,10,0,1,1,3.7,1,0,3,2,2,0.3,0.2,0.2
26346,26346,26346,success,The Goldbergs,dads colorful way speaking may seem bit harsh really wasnt,0,0,13,0,0,2,4.461538461538462,0,0,4,2,2,0.3076923076923077,0.15384615384615385,0.15384615384615385
26347,26347,26347,success,The Goldbergs,learn speak murray,0,0,9,0,0,1,3.7777777777777777,0,1,1,0,3,0.1111111111111111,0.0,0.3333333333333333
26348,26348,26348,success,The Goldbergs,200 thought dead,0,3,9,0,0,4,3.555555555555556,0,0,2,1,2,0.2222222222222222,0.1111111111111111,0.2222222222222222
26349,26349,26349,success,The Goldbergs,could kill,0,1,4,0,0,1,3.5,1,0,0,0,1,0.0,0.0,0.25
26350,26350,26350,success,The Goldbergs,broke,0,0,3,0,0,1,3.6666666666666665,0,0,0,0,1,0.0,0.0,0.3333333333333333
26351,26351,26351,success,The Goldbergs,amazing,0,0,2,0,0,1,6.0,0,0,1,0,0,0.5,0.0,0.0
26352,26352,26352,success,The Goldbergs,little bastards ruin everything,0,0,5,0,0,1,6.4,0,0,2,1,1,0.4,0.2,0.2
26353,26353,26353,success,The Goldbergs,someone smart sure act idiot,0,0,10,0,0,2,4.0,0,0,2,1,2,0.2,0.1,0.2
26354,26354,26354,success,The Goldbergs,stop pouting,0,0,5,0,0,2,5.0,0,0,1,1,1,0.2,0.2,0.2
26355,26355,26355,success,The Goldbergs,got something think gonna,0,2,11,0,0,2,4.0,0,0,2,1,2,0.18181818181818185,0.09090909090909093,0.18181818181818185
26356,26356,26356,success,The Goldbergs,reo speedwagon,0,0,2,0,1,0,7.0,0,0,2,0,0,1.0,0.0,0.0
26357,26357,26357,success,The Goldbergs,top 40,0,0,4,1,0,0,3.0,0,0,0,1,1,0.0,0.25,0.25
26358,26358,26358,success,The Goldbergs,,0,0,6,0,0,1,3.333333333333333,0,0,0,0,2,0.0,0.0,0.3333333333333333
26359,26359,26359,success,The Goldbergs,rap poetry streets,0,0,8,0,0,2,4.125,0,0,4,0,0,0.5,0.0,0.0
26360,26360,26360,success,The Goldbergs,come,0,0,2,1,0,0,3.5,0,0,0,0,1,0.0,0.0,0.5
26361,26361,26361,success,The Goldbergs,talked guy sam goody,0,1,10,0,0,3,3.2,0,0,3,0,1,0.3,0.0,0.1
26362,26362,26362,success,The Goldbergs,said hip track,0,0,7,0,0,1,3.0,0,0,2,0,2,0.2857142857142857,0.0,0.2857142857142857
26363,26363,26363,success,The Goldbergs,well talk sam goody,0,0,8,0,1,1,4.125,0,2,2,0,2,0.25,0.0,0.25
26364,26364,26364,success,The Goldbergs,huh,0,0,1,0,1,0,4.0,0,0,1,0,0,1.0,0.0,0.0
26365,26365,26365,success,The Goldbergs,,0,0,2,0,1,0,3.5,0,0,1,0,0,0.5,0.0,0.0
26366,26366,26366,success,The Goldbergs,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
26367,26367,26367,success,The Goldbergs,talked random jagoff knows nothing real music,0,0,12,0,0,1,4.583333333333333,0,0,3,2,2,0.25,0.16666666666666666,0.16666666666666666
26368,26368,26368,success,The Goldbergs,werent,0,0,4,0,1,1,5.25,0,0,0,1,1,0.0,0.25,0.25
26369,26369,26369,success,The Goldbergs,guy earring jean jacket covered buttons,0,0,13,0,0,3,4.076923076923077,0,0,5,0,3,0.38461538461538464,0.0,0.2307692307692308
26370,26370,26370,success,The Goldbergs,covered,0,0,1,1,0,0,8.0,0,0,0,0,1,0.0,0.0,1.0
26371,26371,26371,success,The Goldbergs,father worked,0,0,7,0,0,1,4.285714285714286,0,0,2,0,2,0.2857142857142857,0.0,0.2857142857142857
26372,26372,26372,success,The Goldbergs,already worked,0,0,5,0,0,1,4.4,0,0,1,0,1,0.2,0.0,0.2
26373,26373,26373,success,The Goldbergs,honey calm breathe,0,0,6,0,0,2,4.0,0,0,3,0,0,0.5,0.0,0.0
26374,26374,26374,success,The Goldbergs,breathin,0,0,3,0,1,1,6.0,0,0,3,0,0,1.0,0.0,0.0
26375,26375,26375,success,The Goldbergs,killing father,0,0,4,0,0,1,6.0,1,0,2,0,1,0.5,0.0,0.25
26376,26376,26376,success,The Goldbergs,hope happy birthday,0,1,7,0,0,1,4.571428571428571,0,0,1,1,2,0.14285714285714285,0.14285714285714285,0.2857142857142857
26377,26377,26377,success,The Goldbergs,barry one last visitor grandfather pops 80 years pure awesome,1,0,15,0,0,4,4.6,0,1,7,1,2,0.4666666666666667,0.06666666666666668,0.13333333333333333
26378,26378,26378,success,The Goldbergs,hear someone turned holy crap,0,1,6,1,0,0,4.5,0,1,3,0,2,0.5,0.0,0.3333333333333333
26379,26379,26379,success,The Goldbergs,,0,0,2,0,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
26380,26380,26380,success,The Goldbergs,love much,0,1,6,0,0,1,3.6666666666666665,0,0,0,1,2,0.0,0.16666666666666666,0.3333333333333333
26381,26381,26381,success,The Goldbergs,babys mine,0,0,3,0,0,1,5.0,0,0,2,0,0,0.6666666666666666,0.0,0.0
26382,26382,26382,success,The Goldbergs,old one,0,0,5,0,0,1,3.0,0,0,0,1,1,0.0,0.2,0.2
26383,26383,26383,success,The Goldbergs,yes,0,0,2,1,0,0,2.5,0,0,0,0,0,0.0,0.0,0.0
26384,26384,26384,success,The Goldbergs,,0,0,2,1,0,0,2.0,0,0,0,0,0,0.0,0.0,0.0
26385,26385,26385,success,The Goldbergs,didnt car turned 16,0,2,9,0,0,1,3.111111111111111,0,0,1,0,3,0.1111111111111111,0.0,0.3333333333333333
26386,26386,26386,success,The Goldbergs,need car,0,0,7,0,1,0,3.0,0,0,1,0,2,0.14285714285714285,0.0,0.2857142857142857
26387,26387,26387,success,The Goldbergs,looks ride boy town,0,0,13,0,0,2,3.4615384615384617,0,0,4,0,1,0.3076923076923077,0.0,0.07692307692307693
26388,26388,26388,success,The Goldbergs,go,0,0,3,0,0,1,3.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
26389,26389,26389,success,The Goldbergs,moment barry waited whole life,0,0,11,0,0,1,4.0,0,1,3,1,3,0.2727272727272727,0.09090909090909093,0.2727272727272727
26390,26390,26390,success,The Goldbergs,keys meant freedom man could stop,0,0,10,0,0,2,4.3,0,0,3,0,2,0.3,0.0,0.2
26391,26391,26391,success,The Goldbergs,mom could,0,0,4,0,0,1,3.5,0,0,1,0,0,0.25,0.0,0.0
26392,26392,26392,success,The Goldbergs,gonna happen dad,0,0,4,0,0,2,4.75,0,0,1,1,1,0.25,0.25,0.25
26393,26393,26393,success,The Goldbergs,weve decided barry cant drive,0,0,5,0,0,1,5.6,0,1,3,1,1,0.6,0.2,0.2
26394,26394,26394,success,The Goldbergs,,0,0,1,0,1,0,5.0,0,0,0,0,0,0.0,0.0,0.0
26395,26395,26395,success,The Goldbergs,,0,0,1,1,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0
26396,26396,26396,success,The Goldbergs,barry car license license car,0,1,16,0,0,2,3.25,0,1,5,0,2,0.3125,0.0,0.125
26397,26397,26397,success,The Goldbergs,makes sense,0,0,4,0,0,1,4.25,0,0,1,0,1,0.25,0.0,0.25
26398,26398,26398,success,The Goldbergs,else makes sense,0,0,7,0,1,0,4.0,0,0,1,1,2,0.14285714285714285,0.14285714285714285,0.2857142857142857
26399,26399,26399,success,The Goldbergs,peach wine coolers found hiding closet,0,1,10,0,0,1,4.6,0,0,3,0,3,0.3,0.0,0.3
26400,26400,26400,success,The Goldbergs,everywhere,0,0,3,0,0,2,6.333333333333332,0,0,1,0,0,0.3333333333333333,0.0,0.0
26401,26401,26401,success,The Goldbergs,worst birthday ever,0,0,6,0,0,1,4.5,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
26402,26402,26402,success,The Goldbergs,one understands flavor flav,0,0,9,0,0,1,4.333333333333333,0,0,2,2,2,0.2222222222222222,0.2222222222222222,0.2222222222222222
26403,26403,26403,success,The Goldbergs,runs,0,0,4,0,1,0,4.0,0,0,0,0,1,0.0,0.0,0.25
26404,26404,26404,success,The Goldbergs,havin drag race,0,0,6,0,1,0,3.5,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
26405,26405,26405,success,The Goldbergs,whats bird car,0,0,5,0,1,0,4.2,0,0,3,0,0,0.6,0.0,0.0
26406,26406,26406,success,The Goldbergs,father thinks hes burt reynolds,0,0,6,0,0,1,5.166666666666667,0,2,4,0,1,0.6666666666666666,0.0,0.16666666666666666
26407,26407,26407,success,The Goldbergs,sexiest man alive,0,0,4,0,1,0,4.75,0,0,1,2,0,0.25,0.5,0.0
26408,26408,26408,success,The Goldbergs,yes,0,1,3,0,0,2,2.6666666666666665,0,0,0,0,1,0.0,0.0,0.3333333333333333
26409,26409,26409,success,The Goldbergs,hey kiddo pick school,0,0,7,0,1,2,4.428571428571429,0,0,3,0,1,0.42857142857142855,0.0,0.14285714285714285
26410,26410,26410,success,The Goldbergs,um goin water aerobics,0,1,11,0,0,2,3.9090909090909087,0,0,4,0,3,0.3636363636363637,0.0,0.2727272727272727
26411,26411,26411,success,The Goldbergs,good circulation,0,0,5,0,0,1,5.2,0,0,2,0,0,0.4,0.0,0.0
26412,26412,26412,success,The Goldbergs,swimming cover,0,0,5,0,0,1,4.8,0,0,2,0,1,0.4,0.0,0.2
26413,26413,26413,success,The Goldbergs,pops really took house waffles teach finer things life,0,0,17,0,0,1,3.8235294117647056,0,0,5,1,2,0.29411764705882354,0.05882352941176471,0.1176470588235294
26414,26414,26414,success,The Goldbergs,cant go honk em,0,0,9,0,0,1,3.333333333333333,1,0,1,0,3,0.1111111111111111,0.0,0.3333333333333333
26415,26415,26415,success,The Goldbergs,cuppage,0,0,5,0,0,1,4.6,0,0,1,0,0,0.2,0.0,0.0
26416,26416,26416,success,The Goldbergs,gentle,0,0,2,0,0,1,4.5,0,0,1,1,0,0.5,0.5,0.0
26417,26417,26417,success,The Goldbergs,puppies sensitive,0,0,4,0,0,1,6.25,0,0,1,1,1,0.25,0.25,0.25
26418,26418,26418,success,The Goldbergs,wanna bury face em,0,1,8,0,0,1,3.25,0,0,3,0,1,0.375,0.0,0.125
26419,26419,26419,success,The Goldbergs,gotta earn,0,0,8,0,0,2,3.25,0,0,0,0,3,0.0,0.0,0.375
26420,26420,26420,success,The Goldbergs,speaking operation waffle girl,0,0,9,0,1,1,4.777777777777779,0,0,3,0,2,0.3333333333333333,0.0,0.2222222222222222
26421,26421,26421,success,The Goldbergs,name zoe mcintosh,0,0,5,0,0,1,4.4,0,2,3,0,1,0.6,0.0,0.2
26422,26422,26422,success,The Goldbergs,complete package,0,0,5,0,0,1,5.0,0,0,1,1,1,0.2,0.2,0.2
26423,26423,26423,success,The Goldbergs,beautiful older dad family podiatrist,0,0,9,0,0,3,5.333333333333333,0,0,3,2,1,0.3333333333333333,0.2222222222222222,0.1111111111111111
26424,26424,26424,success,The Goldbergs,last week told name,0,0,8,0,0,3,4.0,0,0,3,1,1,0.375,0.125,0.125
26425,26425,26425,success,The Goldbergs,lets see stuck,0,0,5,0,0,1,3.6,0,0,1,0,2,0.2,0.0,0.4
26426,26426,26426,success,The Goldbergs,miss could top,0,0,7,0,1,2,3.571428571428572,0,0,1,0,1,0.14285714285714285,0.0,0.14285714285714285
26427,26427,26427,success,The Goldbergs,pops,0,0,3,0,0,3,3.6666666666666665,0,0,1,0,0,0.3333333333333333,0.0,0.0
26428,26428,26428,success,The Goldbergs,bossy,0,0,2,0,0,1,4.5,0,0,0,1,0,0.0,0.5,0.0
26429,26429,26429,success,The Goldbergs,pops stop,0,0,2,0,0,2,5.0,0,0,1,0,1,0.5,0.0,0.5
26430,26430,26430,success,The Goldbergs,cant,0,0,4,0,0,1,3.5,0,0,0,0,2,0.0,0.0,0.5
26431,26431,26431,success,The Goldbergs,ready,0,0,3,0,0,1,4.0,0,0,1,1,0,0.3333333333333333,0.3333333333333333,0.0
26432,26432,26432,success,The Goldbergs,whassup girl,0,0,2,0,1,1,6.5,0,0,2,0,0,1.0,0.0,0.0
26433,26433,26433,success,The Goldbergs,check please,0,0,3,0,0,2,5.333333333333333,0,0,2,0,0,0.6666666666666666,0.0,0.0
26434,26434,26434,success,The Goldbergs,got allen,0,0,4,0,0,2,3.75,0,1,1,0,1,0.25,0.0,0.25
26435,26435,26435,success,The Goldbergs,hear,0,0,4,0,1,0,3.75,0,0,1,0,1,0.25,0.0,0.25
26436,26436,26436,success,The Goldbergs,called allen,0,0,5,0,0,1,4.2,0,0,1,0,1,0.2,0.0,0.2
26437,26437,26437,success,The Goldbergs,thats name,0,0,4,0,0,1,4.5,0,0,2,0,0,0.5,0.0,0.0
26438,26438,26438,success,The Goldbergs,ill change,0,0,3,0,0,1,4.333333333333333,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
26439,26439,26439,success,The Goldbergs,allen,0,0,3,0,0,1,4.0,0,0,2,0,0,0.6666666666666666,0.0,0.0
26440,26440,26440,success,The Goldbergs,pops genius,0,0,4,0,0,2,4.75,0,0,3,0,0,0.75,0.0,0.0
26441,26441,26441,success,The Goldbergs,thank jedi master,0,0,4,0,0,2,5.0,0,0,2,0,1,0.5,0.0,0.25
26442,26442,26442,success,The Goldbergs,making easy kid,0,0,6,0,0,2,4.666666666666667,0,0,2,1,1,0.3333333333333333,0.16666666666666666,0.16666666666666666
26443,26443,26443,success,The Goldbergs,sorry,0,0,1,0,0,1,6.0,0,1,1,0,0,1.0,0.0,0.0
26444,26444,26444,success,The Goldbergs,personal obi wan kenobi instead force teaching freaky,0,0,20,0,0,3,4.4,0,0,6,3,2,0.3,0.15,0.1
26445,26445,26445,success,The Goldbergs,whos elbow cannoli,0,0,4,0,1,0,4.75,0,0,3,0,0,0.75,0.0,0.0
26446,26446,26446,success,The Goldbergs,barry,0,0,4,0,1,0,3.25,0,1,1,0,1,0.25,0.0,0.25
26447,26447,26447,success,The Goldbergs,barry,0,0,5,0,1,1,4.4,0,1,1,0,2,0.2,0.0,0.4
26448,26448,26448,success,The Goldbergs,eating dayold doughnuts,0,0,3,0,0,1,7.666666666666668,0,0,2,0,1,0.6666666666666666,0.0,0.3333333333333333
26449,26449,26449,success,The Goldbergs,friend terrence hes manager,0,0,6,0,0,2,5.333333333333333,0,0,3,0,1,0.5,0.0,0.16666666666666666
26450,26450,26450,success,The Goldbergs,leaves em back,0,0,8,0,0,1,3.125,0,0,0,0,1,0.0,0.0,0.125
26451,26451,26451,success,The Goldbergs,,0,0,2,0,1,0,2.5,0,0,0,0,0,0.0,0.0,0.0
26452,26452,26452,success,The Goldbergs,called eating feelings ass bag,0,0,7,0,0,2,5.142857142857143,1,0,3,0,2,0.42857142857142855,0.0,0.2857142857142857
26453,26453,26453,success,The Goldbergs,moms gonna walk bus till 40,0,0,12,0,1,1,3.583333333333333,0,1,6,0,1,0.5,0.0,0.08333333333333333
26454,26454,26454,success,The Goldbergs,put garbage cruller,0,0,5,0,0,1,5.0,0,0,2,0,1,0.4,0.0,0.2
26455,26455,26455,success,The Goldbergs,gonna figure way license car,0,0,14,0,0,2,3.571428571428572,0,0,6,0,1,0.42857142857142855,0.0,0.07142857142857142
26456,26456,26456,success,The Goldbergs,come,0,0,2,0,0,1,3.5,0,0,0,0,1,0.0,0.0,0.5
26457,26457,26457,success,The Goldbergs,really,0,0,1,0,1,0,7.0,0,0,0,0,0,0.0,0.0,0.0
26458,26458,26458,success,The Goldbergs,cruised pops new ride felt kings,0,0,11,0,0,2,3.8181818181818175,0,0,3,1,2,0.2727272727272727,0.09090909090909093,0.18181818181818185
26459,26459,26459,success,The Goldbergs,didnt matter mom said barry couldnt drive,0,0,10,0,0,1,4.6,0,1,4,0,3,0.4,0.0,0.3
26460,26460,26460,success,The Goldbergs,grandfather would fix,0,0,5,0,0,1,5.4,0,0,1,0,1,0.2,0.0,0.2
26461,26461,26461,success,The Goldbergs,always cooking plan brilliant mind,0,0,13,0,0,1,3.8461538461538463,0,0,2,1,2,0.15384615384615385,0.07692307692307693,0.15384615384615385
26462,26462,26462,success,The Goldbergs,pops said plan,0,0,9,0,0,3,3.6666666666666665,0,0,2,1,2,0.2222222222222222,0.1111111111111111,0.2222222222222222
26463,26463,26463,success,The Goldbergs,whatcha thinkin,0,0,2,0,1,0,8.0,0,0,2,0,0,1.0,0.0,0.0
26464,26464,26464,success,The Goldbergs,pops,0,0,3,0,1,1,4.333333333333333,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
26465,26465,26465,success,The Goldbergs,mind wasnt used appetite still,0,0,14,0,0,3,4.0,0,0,2,0,4,0.14285714285714285,0.0,0.2857142857142857
26466,26466,26466,success,The Goldbergs,wants nuggets,0,0,4,0,1,0,4.5,0,0,1,0,1,0.25,0.0,0.25
26467,26467,26467,success,The Goldbergs,pops booked reckless endangerment thrown behind bars,0,0,12,0,0,2,5.333333333333333,0,1,3,1,4,0.25,0.08333333333333333,0.3333333333333333
26468,26468,26468,success,The Goldbergs,mom arrived,0,0,6,0,0,2,4.333333333333333,0,0,1,0,2,0.16666666666666666,0.0,0.3333333333333333
26469,26469,26469,success,The Goldbergs,proud locking old man two little boys,0,0,14,0,1,1,4.0,0,0,3,2,2,0.21428571428571427,0.14285714285714285,0.14285714285714285
26470,26470,26470,success,The Goldbergs,god help poor soul tried push us around,0,0,11,0,0,1,3.8181818181818175,0,0,2,1,3,0.18181818181818185,0.09090909090909093,0.2727272727272727
26471,26471,26471,success,The Goldbergs,job,0,0,4,0,0,1,3.5,0,0,1,0,1,0.25,0.0,0.25
26472,26472,26472,success,The Goldbergs,memorize face going haunt dreams sir,0,0,12,0,0,3,4.583333333333333,0,0,2,0,5,0.16666666666666666,0.0,0.4166666666666667
26473,26473,26473,success,The Goldbergs,gonna haunt dreams,0,0,6,0,0,1,4.166666666666667,0,0,1,1,2,0.16666666666666666,0.16666666666666666,0.3333333333333333
26474,26474,26474,success,The Goldbergs,guys,0,0,4,0,1,0,3.75,0,0,1,1,1,0.25,0.25,0.25
26475,26475,26475,success,The Goldbergs,,0,0,4,0,0,2,3.5,0,0,1,0,1,0.25,0.0,0.25
26476,26476,26476,success,The Goldbergs,barry took dump front us,0,0,8,0,0,1,3.25,0,1,3,0,1,0.375,0.0,0.125
26477,26477,26477,success,The Goldbergs,go,0,1,4,0,0,1,2.25,0,0,0,0,2,0.0,0.0,0.5
26478,26478,26478,success,The Goldbergs,bad,0,0,3,0,0,1,3.0,0,0,0,1,1,0.0,0.3333333333333333,0.3333333333333333
26479,26479,26479,success,The Goldbergs,telling wasnt fault,0,0,7,0,0,2,4.285714285714286,0,0,2,0,2,0.2857142857142857,0.0,0.2857142857142857
26480,26480,26480,success,The Goldbergs,next morning mom lowered boom took pops keys,0,0,11,0,0,3,4.545454545454546,0,0,5,1,2,0.4545454545454545,0.09090909090909093,0.18181818181818185
26481,26481,26481,success,The Goldbergs,one kids bev,0,0,7,0,0,2,3.4285714285714284,0,1,2,0,1,0.2857142857142857,0.0,0.14285714285714285
26482,26482,26482,success,The Goldbergs,cant boss around,0,0,5,0,0,1,4.2,0,0,0,0,1,0.0,0.0,0.2
26483,26483,26483,success,The Goldbergs,bossing,0,1,4,0,0,1,3.5,0,0,1,0,1,0.25,0.0,0.25
26484,26484,26484,success,The Goldbergs,dad trying help,0,0,7,0,0,2,3.8571428571428568,0,0,2,0,2,0.2857142857142857,0.0,0.2857142857142857
26485,26485,26485,success,The Goldbergs,mind used,0,0,9,0,0,1,3.111111111111111,0,0,1,0,3,0.1111111111111111,0.0,0.3333333333333333
26486,26486,26486,success,The Goldbergs,always neighbors came watch,0,0,8,0,0,2,4.5,0,0,1,0,2,0.125,0.0,0.25
26487,26487,26487,success,The Goldbergs,hello gina,0,0,3,0,0,3,4.666666666666667,0,0,2,0,0,0.6666666666666666,0.0,0.0
26488,26488,26488,success,The Goldbergs,take picture,0,0,6,0,1,0,4.0,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
26489,26489,26489,success,The Goldbergs,itll last longer,0,0,3,0,0,1,5.333333333333333,0,0,2,1,0,0.6666666666666666,0.3333333333333333,0.0
26490,26490,26490,success,The Goldbergs,record gina thats moms best friend,0,0,9,0,0,3,4.666666666666667,0,0,5,1,0,0.5555555555555556,0.1111111111111111,0.0
26491,26491,26491,success,The Goldbergs,go,0,1,4,0,1,0,2.5,0,0,0,0,1,0.0,0.0,0.25
26492,26492,26492,success,The Goldbergs,ive got date shirley nagle,0,0,7,0,0,1,4.142857142857143,0,2,4,0,1,0.5714285714285714,0.0,0.14285714285714285
26493,26493,26493,success,The Goldbergs,shes got 12 grandkids puts,1,0,10,0,0,2,4.0,0,0,2,0,3,0.2,0.0,0.3
26494,26494,26494,success,The Goldbergs,cut crap albert,0,0,4,0,0,2,4.5,0,1,2,0,1,0.5,0.0,0.25
26495,26495,26495,success,The Goldbergs,,0,0,1,0,1,0,5.0,0,0,1,0,0,1.0,0.0,0.0
26496,26496,26496,success,The Goldbergs,cut,0,0,2,1,0,0,3.0,0,0,0,0,1,0.0,0.0,0.5
26497,26497,26497,success,The Goldbergs,life,0,0,3,0,0,1,4.0,0,0,1,0,0,0.3333333333333333,0.0,0.0
26498,26498,26498,success,The Goldbergs,lose keys barry gets keys,0,0,8,0,0,2,4.25,0,1,3,0,2,0.375,0.0,0.25
26499,26499,26499,success,The Goldbergs,circle driving,0,0,5,0,0,1,4.6,0,0,1,0,1,0.2,0.0,0.2
26500,26500,26500,success,The Goldbergs,looks better home take,0,1,12,0,0,1,3.5,0,0,2,0,3,0.16666666666666666,0.0,0.25
26501,26501,26501,success,The Goldbergs,keys,0,1,6,0,1,0,2.833333333333333,0,0,1,0,1,0.16666666666666666,0.0,0.16666666666666666
26502,26502,26502,success,The Goldbergs,,0,0,2,0,0,1,2.0,0,0,0,0,0,0.0,0.0,0.0
26503,26503,26503,success,The Goldbergs,,0,0,6,0,0,1,3.1666666666666665,0,0,1,0,0,0.16666666666666666,0.0,0.0
26504,26504,26504,success,The Goldbergs,,0,0,6,0,0,1,3.1666666666666665,0,0,1,0,0,0.16666666666666666,0.0,0.0
26505,26505,26505,success,The Goldbergs,thats,0,0,2,0,0,1,6.0,0,0,1,0,0,0.5,0.0,0.0
26506,26506,26506,success,The Goldbergs,well see croaks first,0,0,5,0,0,1,4.6,0,0,0,0,2,0.0,0.0,0.4
26507,26507,26507,success,The Goldbergs,wait wait,0,0,2,0,0,2,5.0,0,0,2,0,0,1.0,0.0,0.0
26508,26508,26508,success,The Goldbergs,mean drive,0,1,6,0,1,0,3.6666666666666665,0,0,1,0,2,0.16666666666666666,0.0,0.3333333333333333
26509,26509,26509,success,The Goldbergs,yes,0,0,2,0,0,1,2.5,0,0,0,0,0,0.0,0.0,0.0
26510,26510,26510,success,The Goldbergs,,0,0,2,1,0,0,2.0,0,0,0,0,0,0.0,0.0,0.0
26511,26511,26511,success,The Goldbergs,hon said barry ready agreed,0,1,10,0,0,3,3.9,0,1,2,1,3,0.2,0.1,0.3
26512,26512,26512,success,The Goldbergs,defense wasnt listening,0,1,6,0,0,2,4.833333333333333,0,0,1,0,2,0.16666666666666666,0.0,0.3333333333333333
26513,26513,26513,success,The Goldbergs,whenever dad disagreed mom would happen five minutes later,0,0,13,0,0,2,4.9230769230769225,0,0,4,0,1,0.3076923076923077,0.0,0.07692307692307693
26514,26514,26514,success,The Goldbergs,watches adam sleep case asthma kicks,0,0,10,0,1,0,4.2,0,1,5,0,1,0.5,0.0,0.1
26515,26515,26515,success,The Goldbergs,,0,0,1,0,0,1,3.0,0,0,1,0,0,1.0,0.0,0.0
26516,26516,26516,success,The Goldbergs,shed guilt submission,0,0,5,0,0,1,5.6,0,0,2,0,1,0.4,0.0,0.2
26517,26517,26517,success,The Goldbergs,bought family new hamster sat herbie,0,0,12,0,1,0,4.25,0,0,3,1,2,0.25,0.08333333333333333,0.16666666666666666
26518,26518,26518,success,The Goldbergs,,0,0,1,1,0,0,3.0,0,0,1,0,0,1.0,0.0,0.0
26519,26519,26519,success,The Goldbergs,time,0,0,4,0,0,1,3.75,0,0,1,0,0,0.25,0.0,0.0
26520,26520,26520,success,The Goldbergs,dad always soft spot barry decided help kid,0,0,16,0,0,2,3.5,0,1,4,1,3,0.25,0.0625,0.1875
26521,26521,26521,success,The Goldbergs,dirty work wanna,0,0,9,0,0,1,3.888888888888889,1,0,2,1,2,0.2222222222222222,0.1111111111111111,0.2222222222222222
26522,26522,26522,success,The Goldbergs,bevvy live things,0,0,6,0,0,2,4.666666666666667,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
26523,26523,26523,success,The Goldbergs,kids growing older whole world falling apart,0,0,13,0,0,2,4.538461538461538,0,0,2,2,4,0.15384615384615385,0.15384615384615385,0.3076923076923077
