,label,title,script
24167,success,It's Always Sunny in Philadelphia,What the f What does that mean?
24168,success,It's Always Sunny in Philadelphia,- Did we have - No.
24169,success,It's Always Sunny in Philadelphia,No.
24170,success,It's Always Sunny in Philadelphia,Don't be silly.
24171,success,It's Always Sunny in Philadelphia,It was all hands.
24172,success,It's Always Sunny in Philadelphia,How's that ass feelin'?
24173,success,It's Always Sunny in Philadelphia,I'm really glad you decided to embrace this.
24174,success,It's Always Sunny in Philadelphia,"- You're doing the right thing, bro."
24175,success,It's Always Sunny in Philadelphia,"- I think so too, dude."
24176,success,It's Always Sunny in Philadelphia,- I feel really good about broadening my horizons.
24177,success,It's Always Sunny in Philadelphia,- It's gonna be fun.
24178,success,It's Always Sunny in Philadelphia,- It's a good business decision.
24179,success,It's Always Sunny in Philadelphia,- Yeah!
24180,success,It's Always Sunny in Philadelphia,I don't want to own a gay bar anymore.
24181,success,It's Always Sunny in Philadelphia,"What, dude?"
24182,success,It's Always Sunny in Philadelphia,"Oh, no."
24183,success,It's Always Sunny in Philadelphia,What happened?
24184,success,It's Always Sunny in Philadelphia,"Just, uh I was doing some thinking and, you know We had our little experiment."
24185,success,It's Always Sunny in Philadelphia,It was great.
24186,success,It's Always Sunny in Philadelphia,But we should go back to normal.
24187,success,It's Always Sunny in Philadelphia,Oh.
24188,success,It's Always Sunny in Philadelphia,"You had an experiment, and you want to go back to the way it was before the experiment."
24189,success,It's Always Sunny in Philadelphia,- Interesting.
24190,success,It's Always Sunny in Philadelphia,- The bar.
24191,success,It's Always Sunny in Philadelphia,"We had our experiment with the bar, and it was great."
24192,success,It's Always Sunny in Philadelphia,Let's go back to normal.
24193,success,It's Always Sunny in Philadelphia,You're done experimenting?
24194,success,It's Always Sunny in Philadelphia,Or are you gonna experiment some more?
24195,success,It's Always Sunny in Philadelphia,- What is this experimenting?
24196,success,It's Always Sunny in Philadelphia,"- Hey, Dennis!"
24197,success,It's Always Sunny in Philadelphia,What's up?
24198,success,It's Always Sunny in Philadelphia,"Listen, I got you some new CDs."
24199,success,It's Always Sunny in Philadelphia,'Cause the music you had in the jukebox was a little bit stale.
24200,success,It's Always Sunny in Philadelphia,"Also, we gotta get rid of these shamrocks."
24201,success,It's Always Sunny in Philadelphia,'Cause nothing scares gays and black folks like Irish crap.
24202,success,It's Always Sunny in Philadelphia,- Can we talk for a second in private?
24203,success,It's Always Sunny in Philadelphia,- Yeah.
24204,success,It's Always Sunny in Philadelphia,No problem.
24205,success,It's Always Sunny in Philadelphia,"So, listen, Terrell, it's not really working out."
24206,success,It's Always Sunny in Philadelphia,- We're gonna have to let you go.
24207,success,It's Always Sunny in Philadelphia,- I thought you were happy.
24208,success,It's Always Sunny in Philadelphia,"No, we were happy."
24209,success,It's Always Sunny in Philadelphia,"But then Dennis had an experiment, and he wants to go back to normal."
24210,success,It's Always Sunny in Philadelphia,"Yeah, we had that experiment Why do you keep saying it like that?"
24211,success,It's Always Sunny in Philadelphia,You guys are being ridiculous.
24212,success,It's Always Sunny in Philadelphia,"Yeah, we're being ridiculous!"
24213,success,It's Always Sunny in Philadelphia,We're making a lot of money!
24214,success,It's Always Sunny in Philadelphia,- Yes!
24215,success,It's Always Sunny in Philadelphia,Thank you!
24216,success,It's Always Sunny in Philadelphia,"- Look, everybody!"
24217,success,It's Always Sunny in Philadelphia,Sweet Dee's here!
24218,success,It's Always Sunny in Philadelphia,"- Hey, everybody!"
24219,success,It's Always Sunny in Philadelphia,- Whoa!
24220,success,It's Always Sunny in Philadelphia,Whoa!
24221,success,It's Always Sunny in Philadelphia,What are you doing here?
24222,success,It's Always Sunny in Philadelphia,- Charlie?
24223,success,It's Always Sunny in Philadelphia,- What is going on here?
24224,success,It's Always Sunny in Philadelphia,You guys know each other?
24225,success,It's Always Sunny in Philadelphia,Yeah!
24226,success,It's Always Sunny in Philadelphia,That's the crazy bitch that punched me in my eye!
24227,success,It's Always Sunny in Philadelphia,Charlie!
24228,success,It's Always Sunny in Philadelphia,That's my sister.
24229,success,It's Always Sunny in Philadelphia,"Now, just to clarify, when you say ""sister,"" you mean I mean my sister."
24230,success,It's Always Sunny in Philadelphia,Yes!
24231,success,It's Always Sunny in Philadelphia,Okay!
24232,success,It's Always Sunny in Philadelphia,This is great!
24233,success,It's Always Sunny in Philadelphia,Because earlier you were implying that I was racist because you thought that I was implying that all black people are related.
24234,success,It's Always Sunny in Philadelphia,And then it turns out that you people actually are!
24235,success,It's Always Sunny in Philadelphia,"No, that's not what I meant."
24236,success,It's Always Sunny in Philadelphia,Hold on a second.
24237,success,It's Always Sunny in Philadelphia,I meant that you two actually are.
24238,success,It's Always Sunny in Philadelphia,Mac?
24239,success,It's Always Sunny in Philadelphia,Stop talkin'.
24240,success,It's Always Sunny in Philadelphia,"Hundred and 11, hundred and 12, hundred and 13 $114!"
24241,success,It's Always Sunny in Philadelphia,- On a Saturday night!
24242,success,It's Always Sunny in Philadelphia,- We're back to normal.
24243,success,It's Always Sunny in Philadelphia,We are back to normal.
24244,success,It's Always Sunny in Philadelphia,Mmm.
24245,success,It's Always Sunny in Philadelphia,"Dee, I gotta know."
24246,success,It's Always Sunny in Philadelphia,"What, exactly, did you tell those guys from your acting class to do to Dennis?"
24247,success,It's Always Sunny in Philadelphia,"Oh, I forgot to tell you."
24248,success,It's Always Sunny in Philadelphia,That didn't work out.
24249,success,It's Always Sunny in Philadelphia,- What?
24250,success,It's Always Sunny in Philadelphia,"- Yeah, I couldn't get ahold of those guys."
24251,success,It's Always Sunny in Philadelphia,Then why was he so freaked out?
24252,success,It's Always Sunny in Philadelphia,How's that ass feelin'?
24253,success,Archer,Sterling Archer.
24254,success,Archer,Code name Duchess.
24255,success,Archer,Hm.
24256,success,Archer,Known from Berlin to Bangkok as the world's most dangerous spy.
24257,success,Archer,"So for us, this is How you say?"
24258,success,Archer,- A good get.
24259,success,Archer,"But not so good for you, Mr. Archer."
24260,success,Archer,Because you have information that I want.
24261,success,Archer,And this may be old cliché but we have ways of making you talk.
24262,success,Archer,What?
24263,success,Archer,Your little go-cart battery?
24264,success,Archer,- Golf cart.
24265,success,Archer,- Whatever.
24266,success,Archer,- Would you pick an accent and stick with it?
24267,success,Archer,- Listen here Son of a bitch.
24268,success,Archer,- Now you did it.
24269,success,Archer,- What is the point of these simulations - Krenshaw's arousal?
24270,success,Archer,if you don't take them seriously?
24271,success,Archer,How can I?
24272,success,Archer,Between his lame accent and the go-cart battery - Golf cart.
24273,success,Archer,- Shut up.
24274,success,Archer,"And speaking of lame, my code name Was chosen at random by the ISIS computer."
24275,success,Archer,Random?
24276,success,Archer,It was your dog's name.
24277,success,Archer,"Oh, Duchess."
24278,success,Archer,I loved her so much.
24279,success,Archer,That it was creepy and pathetic?
24280,success,Archer,"And if you were half as smart as she was She wasn't too smart to die from eating chocolate, was she?"
24281,success,Archer,Exercise terminated.
24282,success,Archer,"- All right, that's lunch then."
24283,success,Archer,- Agent performance unsatisfactory.
24284,success,Archer,"Oh, come on At worst, that was ""needs improvement."
24285,success,Archer,""" - Jesus, Archer."
24286,success,Archer,- What?
24287,success,Archer,- You think this is a game?
24288,success,Archer,"- No, I think Jenga is a game."
24289,success,Archer,What if I'd been real KGB?
24290,success,Archer,I assume you'd try to suck a promotion out of some Russian guy's cock.
24291,success,Archer,- Maybe I never get promoted - Never will.
24292,success,Archer,because my mommy's not the boss.
24293,success,Archer,And maybe you just got your face kicked off.
24294,success,Archer,That is my foot in your face.
24295,success,Archer,"Smell the embarrass Ow, oh!"
24296,success,Archer,"Mother, did you see that?"
24297,success,Archer,Mother.
24298,success,Archer,Mother.
24299,success,Archer,Leave a message at the tone.
24300,success,Archer,Um Tone.
24301,success,Archer,This is Four-Five-Six Laundry.
24302,success,Archer,Your shirts are ready for a week.
24303,success,Archer,"Oh, no."
24304,success,Archer,- Good morning.
24305,success,Archer,"- Hey, you."
24306,success,Archer,I'm so hungry.
24307,success,Archer,Just give me five minutes on my backhand then we'll see if there's a - Is that a dog?
24308,success,Archer,Is it a dog?
24309,success,Archer,"- Oui, that is Abelard."
24310,success,Archer,"Oh, adorable."
24311,success,Archer,Now get the hell out of here.
24312,success,Archer,But you promised me breakfast.
24313,success,Archer,You want breakfast?
24314,success,Archer,Try the diner.
24315,success,Archer,You're obviously into Greek.
24316,success,Archer,Get it?
24317,success,Archer,"Thank you, Abelard."
24318,success,Archer,"- It's a short list, Woodhouse."
24319,success,Archer,"Yes, sir."
24320,success,Archer,- Things we don't allow in.
24321,success,Archer,What are they?
24322,success,Archer,- Dogs and your mother.
24323,success,Archer,"- That's a very short list, isn't it?"
24324,success,Archer,- Yes but you were quite insistent - What was I?
24325,success,Archer,that an exception be made.
24326,success,Archer,"No, no, no, because forget the dog rule, because this pug is amazing."
24327,success,Archer,Watch this.
24328,success,Archer,"Abergard, go."
24329,success,Archer,Do you not hear that?
24330,success,Archer,"That's ""Puttin' on the Ritz,"" man."
24331,success,Archer,"- I'm always insistent, Woodhouse."
24332,success,Archer,"- Yes, sir."
24333,success,Archer,"- But I'm not to be trusted, am I?"
24334,success,Archer,"- No, sir."
24335,success,Archer,Stop.
24336,success,Archer,Shut up.
24337,success,Archer,I have to go.
24338,success,Archer,But if I find one single dog hair when I get back I'll rub sand in your dead little eyes.
24339,success,Archer,"Very good, sir."
24340,success,Archer,- I also need you to go buy sand.
24341,success,Archer,"- Yes, sir."
24342,success,Archer,I don't know if they grade it but Coarse.
24343,success,Archer,One entire whole week we've been calling you.
24344,success,Archer,Highly unprofessional.
24345,success,Archer,Really?
24346,success,Archer,Because I find your sweatiness unprofessional.
24347,success,Archer,So we have something in common.
24348,success,Archer,Besides the fact that now both of our shirts reek of curry.
24349,success,Archer,- And when will you settle your account?
24350,success,Archer,- When will you buy some dress shields?
24351,success,Archer,- This is not a dress.
24352,success,Archer,- Are you serious?
24353,success,Archer,That's not a dress?
24354,success,Archer,"Oh, God, with the curry again."
24355,success,Archer,This shirt smells like Indira Gandhi's thong.
24356,success,Archer,"- Hey, you wanna smell something?"
24357,success,Archer,"- Swear to God, Mr. Archer I have H. R. On speed dial."
24358,success,Archer,- Shut up.
24359,success,Archer,"Hey, Krieger, you gotta smell this."
24360,success,Archer,Krieger?
24361,success,Archer,Huh.
24362,success,Archer,You geeks wanna smell something?
24363,success,Archer,"- Archer, get the hell out."
24364,success,Archer,- What is it with you people?
24365,success,Archer,Try to include people in your life and then you Lana.
24366,success,Archer,Hey.
24367,success,Archer,"Hey, what does this smell like?"
24368,success,Archer,Like the dysfunctional asshole I broke up with six months ago.
24369,success,Archer,"Oh, my God."
24370,success,Archer,You're amazing.
24371,success,Archer,"You are amazing, sweet stuff."
24372,success,Archer,Wanna do it again and put on some interracial porn?
24373,success,Archer,"God, it's like my brain's that tree, and you're those little cookie elves."
24374,success,Archer,Just a second.
24375,success,Archer,"- No, baby, don't answer that."
24376,success,Archer,- I have to.
24377,success,Archer,"Sorry, it's Mother."
24378,success,Archer,"- Mother, hey."
24379,success,Archer,Just a second.
24380,success,Archer,- I cannot believe you.
24381,success,Archer,"No, turn it on."
24382,success,Archer,I can do both.
24383,success,Archer,- What?
24384,success,Archer,"- So don't speak to me, ever."
24385,success,Archer,"And while you're not ever speaking to me, jump up your own ass and die."
24386,success,Archer,"Oh, rea After all that H. R. Mediation."
24387,success,Archer,Really?
24388,success,Archer,- Yup.
24389,success,Archer,- After all the hard work Pam did.
24390,success,Archer,- Is that Archer?
24391,success,Archer,- Goddamn it.
24392,success,Archer,"- Archer, hey."
24393,success,Archer,- Go away.
24394,success,Archer,"- About your operations account - Not - Cyril, not now."
24395,success,Archer,"- Yes, now."
24396,success,Archer,- Not a good time.
24397,success,Archer,- You've got serious discrepancies in your account.
24398,success,Archer,"- No, Cyril."
24399,success,Archer,I'm sure you wouldn't use operational funds for personal expenses.
24400,success,Archer,"Come on, 22 black."
24401,success,Archer,Twenty-two black.
24402,success,Archer,Twenty-two.
24403,success,Archer,Black.
24404,success,Archer,Ass.
24405,success,Archer,Son of a bitch.
24406,success,Archer,Heh.
24407,success,Archer,"Not you, giant African man."
24408,success,Archer,I'm sorry.
24409,success,Archer,Can I offer you a drink?
24410,success,Archer,How about this expensive prostitute?
24411,success,Archer,"That is a very serious implication, Cyril."
24412,success,Archer,"Well, so is embezzlement."
24413,success,Archer,Yeah?
24414,success,Archer,"Well, so is the fact that you, some crazy-how, are screwing my ex."
24415,success,Archer,"- Archer, please."
24416,success,Archer,That's private.
24417,success,Archer,- Not calm enough?
24418,success,Archer,"You all know about Cyril and Lana, right?"
24419,success,Archer,"Of course, because if Pam knows, then everybody knows because of Pam's huge mouth."
24420,success,Archer,"Right, Pam?"
24421,success,Archer,"H. R. Mediations are supposed to be confidential, Pam, you manatee."
24422,success,Archer,"- And as for you, Cyril, good day, sir."
24423,success,Archer,- Archer.
24424,success,Archer,"Hey, wait."
24425,success,Archer,What about your account?
24426,success,Archer,"Oh, I get it."
24427,success,Archer,Classic misdirection.
24428,success,Archer,"No, don't."
24429,success,Archer,You're so ugly when you cry.
24430,success,Archer,- Mr. Archer.
24431,success,Archer,- I'm fine.
24432,success,Archer,Is she in or out eating a baby?
24433,success,Archer,- You stood me up again last night.
24434,success,Archer,- Last?
24435,success,Archer,"Oh, yeah."
24436,success,Archer,"Oh, my."
24437,success,Archer,What happened was Did you see Brian's Song?
24438,success,Archer,Same thing pretty much happened.
24439,success,Archer,I helped a guy with cancer.
24440,success,Archer,"Look, I'm really sorry, Carol, but I couldn't It's Cheryl."
24441,success,Archer,"I know, Ca Cheryl."
24442,success,Archer,So to make it up to you - I'm ready.
24443,success,Archer,could you buzz me in?
24444,success,Archer,Ugh.
24445,success,Archer,Is that all you have to say?
24446,success,Archer,Yes.
24447,success,Archer,"Now tell me again how No, not that part."
24448,success,Archer,Go back.
24449,success,Archer,Yes.
24450,success,Archer,The pepper.
24451,success,Archer,"Oh, yes, God."
24452,success,Archer,"Oh, God."
24453,success,Archer,"Oh, goddamn it."
24454,success,Archer,What the hell are you doing?
24455,success,Archer,What are you doing?
24456,success,Archer,"L I'm For your information, I've just been reviewing your operations account."
24457,success,Archer,- No.
24458,success,Archer,No.
24459,success,Archer,No.
24460,success,Archer,- Yes.
24461,success,Archer,Yes.
24462,success,Archer,- Yes.
24463,success,Archer,Yes.
24464,success,Archer,- No.
24465,success,Archer,No.
24466,success,Archer,And it makes for fascinating reading.
24467,success,Archer,- No.
24468,success,Archer,- Let's see.
24469,success,Archer,You turned in an expense report from Berlin where the German desk says you never checked in.
24470,success,Archer,"- Oh, Berlin was - Ditto Buenos Aires."
24471,success,Archer,- Too busy to check in?
24472,success,Archer,- There was Yeah.
24473,success,Archer,Already off to Monaco?
24474,success,Archer,- I'm spying.
24475,success,Archer,- Or was it Mallorca?
24476,success,Archer,Oh.
24477,success,Archer,- Or Tunis?
24478,success,Archer,- Tunis kind of rings a bell.
24479,success,Archer,ISIS isn't your own personal travel agency.
24480,success,Archer,It doesn't exist just so you can jet off to Whore Island.
24481,success,Archer,That's not a real place.
24482,success,Archer,I have 50 agents who'd literally kill to move up to your position.
24483,success,Archer,If you don't square your operations account by Monday they won't need to.
24484,success,Archer,Your position will be vacant.
24485,success,Archer,- Sterling.
24486,success,Archer,- Hm?
24487,success,Archer,Sorry.
24488,success,Archer,I was picturing Whore Island.
24489,success,Archer,Have I made myself clear?
24490,success,Archer,Are you?
24491,success,Archer,"You're looking for the answer ""yes""?"
24492,success,Archer,- Yes.
24493,success,Archer,Good.
24494,success,Archer,"- Then, yes."
24495,success,Archer,Then get out.
24496,success,Archer,"And for God's sake, take a shower."
24497,success,Archer,Smells like a whorehouse in here.
24498,success,Archer,Okay.
24499,success,Archer,Your own fingers.
24500,success,Archer,- Hm?
24501,success,Archer,- Nothing.
24502,success,Archer,Johnny Bench called.
24503,success,Archer,So here's the thing.
24504,success,Archer,I need to access my operations account and you're preventing that.
24505,success,Archer,"Now, we can do this easy or we can do it hard."
24506,success,Archer,Your call.
24507,success,Archer,No?
24508,success,Archer,Hard it is then.
24509,success,Archer,"- Oh, God, sorry."
24510,success,Archer,"Goddamn it, Archer."
24511,success,Archer,- I forgot that Did I get you?
24512,success,Archer,What is wrong with you?
24513,success,Archer,Me?
24514,success,Archer,Nothing.
24515,success,Archer,"You, on the other hand, have a bullet inside you."
24516,success,Archer,- I see the foot's all better.
24517,success,Archer,- And I see you're still a hatchet-face prick.
24518,success,Archer,- Do you see that sign?
24519,success,Archer,- Do you see that sign?
24520,success,Archer,- Well - That's why.
24521,success,Archer,So we don't get ants.
24522,success,Archer,"Because when your co-workers put food in the refrigerator that's a bond of trust, okay?"
24523,success,Archer,"And if you violate that trust, or the food, there's There's my favorite section head."
24524,success,Archer,I am dealing with the break room problem.
24525,success,Archer,"Oh, good."
24526,success,Archer,"You caught the Oh, wait I had something for this."
24527,success,Archer,- The Pita Predator.
24528,success,Archer,- You know what?
24529,success,Archer,Sorry.
24530,success,Archer,Let's just call it what it is.
24531,success,Archer,- Food rapist.
24532,success,Archer,"- Not a pretty name, is it?"
24533,success,Archer,"Pam, if you want some food that's supposed to be cream-filled I offer these delicious doughnuts."
24534,success,Archer,Yeah?
24535,success,Archer,- In exchange for a favor.
24536,success,Archer,- A favor?
24537,success,Archer,- Yeah.
24538,success,Archer,After how you treated me?
24539,success,Archer,"- **** your dolphin, Pam."
24540,success,Archer,"Archer, she's down, all right?"
24541,success,Archer,- Your ******* dolphin.
24542,success,Archer,She's tapping out.
24543,success,Archer,- You.
24544,success,Archer,- I think she peed.
24545,success,Archer,I had to get three stitches.
24546,success,Archer,And I broke my watch.
24547,success,Archer,And I'm sorry for that.
24548,success,Archer,"- Three - But I need your help, Pam, because I'm um, conducting a mole hunt."
24549,success,Archer,- Aah.
24550,success,Archer,"- Gasp you should because if you let me in the mainframe, I'll drop these doughnuts."
24551,success,Archer,"Then you can pretend they're marbles and you're a hungry, hungry hungry hippo."
24552,success,Archer,Lana.
24553,success,Archer,"Hey, I know I'm supposed to be up my own ass right now but - Oh, is that what you want?"
24554,success,Archer,Yup.
24555,success,Archer,- Because that's how you get ants.
24556,success,Archer,Yay.
24557,success,Archer,"Cyril, my favorite section head."
24558,success,Archer,- What do you want?
24559,success,Archer,- To apologize for my behavior.
24560,success,Archer,- Well - And also to - What are you doing?
24561,success,Archer,"- Oh, just dicing veggies for dinner."
24562,success,Archer,- I always make Lana stir-fry on Friday.
24563,success,Archer,- Neat.
24564,success,Archer,Listen - Guess what we call it.
24565,success,Archer,- Stir Friday?
24566,success,Archer,"- Wow, that's actually better."
24567,success,Archer,- Yup.
24568,success,Archer,It's all yours.
24569,success,Archer,So come let me in the mainframe.
24570,success,Archer,Is this about your operations account?
24571,success,Archer,- No.
24572,success,Archer,Cyril - Yeah?
24573,success,Archer,I'm on a top-secret mole hunt.
24574,success,Archer,"Oh, yeah, Pam mentioned that."
24575,success,Archer,- Wha?
24576,success,Archer,When?
24577,success,Archer,"- Well, she called a minute ago."
24578,success,Archer,- You know how Pam loves to gossip.
24579,success,Archer,- Yeah.
24580,success,Archer,I need rug marbles.
24581,success,Archer,I know.
24582,success,Archer,- Come let me into the mainframe.
24583,success,Archer,- Okay.
24584,success,Archer,- I need to confirm this with your mother.
24585,success,Archer,- No.
24586,success,Archer,No.
24587,success,Archer,"I mean, what?"
24588,success,Archer,Cyril.
24589,success,Archer,- What if she is the mole?
24590,success,Archer,Think about it.
24591,success,Archer,- Your own mother.
24592,success,Archer,Think what that would do to me if we had to kill her - Archer.
24593,success,Archer,by stabbing her wrinkly neck with a knife?
24594,success,Archer,- Yeah.
24595,success,Archer,I can't let you in there.
24596,success,Archer,Can't or won't?
24597,success,Archer,- Either?
24598,success,Archer,- And after I gave you Stir Friday.
24599,success,Archer,- That is much better.
24600,success,Archer,- I know.
24601,success,Archer,- But if you wanna access the mainframe - What?
24602,success,Archer,I guess you'd have to break in.
24603,success,Archer,Break in to the ISIS mainframe.
24604,success,Archer,Which is obviously ludicrous.
24605,success,Archer,As is this baby corn.
24606,success,Archer,What is that about?
24607,success,Archer,Archer?
24608,success,Archer,ISIS headquarters makes Fort Knox look like a gingerbread house.
24609,success,Archer,Only two means of ingress.
24610,success,Archer,"The first, at street level."
24611,success,Archer,Impenetrable after 6.
24612,success,Archer,"The second, through an access door on the roof."
24613,success,Archer,Inexplicably unprotected.
24614,success,Archer,But even if you zip-lined across reached the access door and somehow made it into ISIS headquarters you'd still have to find the mainframe.
24615,success,Archer,"But, wait, it gets worse."
24616,success,Archer,"Inside, there are three countermeasure systems."
24617,success,Archer,The first is pressure sensitive in the floor.
24618,success,Archer,Even a mouse triggers it.
24619,success,Archer,The second is sound sensitive.
24620,success,Archer,Anything above a whisper sets it off.
24621,success,Archer,And the third system is state-of-the-art voice activation.
24622,success,Archer,Cyril Figgis.
24623,success,Archer,"So, obviously, it would be a lot easier for me if you just disabled all that when you left work tonight somehow."
24624,success,Archer,- Ooh.
24625,success,Archer,That would make me uncomfortable.
24626,success,Archer,- Yeah.
24627,success,Archer,"Oh, God, everything makes you uncomfortable."
24628,success,Archer,Just the tip?
24629,success,Archer,Just the tip.
24630,success,Archer,Just the tip.
24631,success,Archer,How was I to know you're lactose intolerant?
24632,success,Archer,Because I kept screaming it.
24633,success,Archer,"- Well, what?"
24634,success,Archer,- And this I'm just a secretary.
24635,success,Archer,- I don't have access to security whatevers.
24636,success,Archer,- What?
24637,success,Archer,- Then get them from Cyril.
24638,success,Archer,- How would I do that?
24639,success,Archer,"- Seduce him or Pam, or both."
24640,success,Archer,- I can't do that.
24641,success,Archer,- Can't or won't?
24642,success,Archer,- Either.
24643,success,Archer,That's how you wanna play it?
24644,success,Archer,Fine.
24645,success,Archer,- Are you gonna pay for your lunch?
24646,success,Archer,- Just the tip.
24647,success,Archer,"Actually, I don't have any cash."
24648,success,Archer,Can you get it?
24649,success,Archer,Sorry.
24650,success,Archer,I also need cab fare.
24651,success,Archer,"Oh, ugly duckling."
24652,success,Archer,"Bock, bock."
24653,success,Archer,"So thanks for nothing, Carol."
24654,success,Archer,Now I have to break into ISIS headquarters in a $900 turtleneck.
24655,success,Archer,"And if it gets ruined I'm gonna make you drink heavy cream, you Carol."
24656,success,Archer,"Wow, that was actually pretty easy."
24657,success,Archer,"Thanks, new turtleneck."
24658,success,Archer,"Oh, and thank you, duffel bag."
24659,success,Archer,"Jesus, what else could go wrong?"
24660,success,Archer,Exactly.
24661,success,Archer,You're not Archer.
24662,success,Archer,That's what's so great about you.
24663,success,Archer,And the fact your mother died in a fire.
24664,success,Archer,- What?
24665,success,Archer,- I said where are we on that stir-fry?
24666,success,Archer,Agent Kane.
24667,success,Archer,What?
24668,success,Archer,"Yes, confirmed."
24669,success,Archer,Confirmed a naughty nellie's breaking our after-work phone rule.
24670,success,Archer,"- Cyril, there's been a break-in at ISIS."
24671,success,Archer,- What?
24672,success,Archer,- Think it's the mole?
24673,success,Archer,"- God, you and Pam - Pam's all right."
24674,success,Archer,- Wow.
24675,success,Archer,Okay.
24676,success,Archer,I've got to go.
24677,success,Archer,- But it's Stir Friday.
24678,success,Archer,- Hurray.
24679,success,Archer,- But if I'm not here - Yeah.
24680,success,Archer,Because after three months of whatever it is we're doing it's weird that you can't leave me alone in your apartment.
24681,success,Archer,"- I know I have trust issues, all right?"
24682,success,Archer,- But it's - It's Archer's fault I'm like this.
24683,success,Archer,- Here we go.
24684,success,Archer,- All of those years of lying and cheating.
24685,success,Archer,- It's fine.
24686,success,Archer,That thing with the mayonnaise.
24687,success,Archer,- How messed up he is about his mother.
24688,success,Archer,- Fine.
24689,success,Archer,Do you know he called out her name once when we f?
24690,success,Archer,Fine!
24691,success,Archer,- And here we are.
24692,success,Archer,All fine.
24693,success,Archer,"- Cyril, come on, hon, please?"
24694,success,Archer,Now who's a naughty nellie?
24695,success,Archer,- Hello?
24696,success,Archer,"Hi, who's this?"
24697,success,Archer,Cyril Figgis.
24698,success,Archer,I'm sorry.
24699,success,Archer,Did you say Faggis?
24700,success,Archer,- Figgis.
24701,success,Archer,Figgis.
24702,success,Archer,- Who is it?
24703,success,Archer,Better not be Pam.
24704,success,Archer,Not Faggis?
24705,success,Archer,- Figgis.
24706,success,Archer,I was very clear.
24707,success,Archer,"Hi, I'm a huge fan of cock and my name is Cyril Figgis."
24708,success,Archer,Holy shit.
24709,success,Archer,Our security is atrocious.
24710,success,Archer,"Seriously, it's really bad."
24711,success,Archer,Password.
24712,success,Archer,Hm.
24713,success,Archer,Password.
24714,success,Archer,"How about ""guest""?"
24715,success,Archer,No way.
24716,success,Archer,It can't be.
24717,success,Archer,"Jesus Christ, that is just Baby Town frolics."
24718,success,Archer,"Okay, operations account."
24719,success,Archer,Just how deep in the red am I?
24720,success,Archer,Out of my mind.
24721,success,Archer,"Oh, no."
24722,success,Archer,How?
24723,success,Archer,How did I spend that much money?
24724,success,Archer,"Yeah, I know it's sexy, Woodhouse."
24725,success,Archer,That's why I bought 10.
24726,success,Archer,Now arrange those by color.
24727,success,Archer,These are all black.
24728,success,Archer,"Oh, are they?"
24729,success,Archer,Or are five in a dark black and five in a slightly darker black?
24730,success,Archer,And now I'm short a slightly darker black one.
24731,success,Archer,"So let's just put all my expenses into some pathetic idiot's account by the name of Oh, Krenshaw."
24732,success,Archer,- Oh.
24733,success,Archer,Now that's not very nice.
24734,success,Archer,"- Oh, God."
24735,success,Archer,"Hey, I was I was just talking about you."
24736,success,Archer,And about how this isn't what it looks like.
24737,success,Archer,- A lot of that going around.
24738,success,Archer,- Yeah.
24739,success,Archer,It's an epidemic.
24740,success,Archer,"For example, my real name is Kremenski."
24741,success,Archer,- Is that sound?
24742,success,Archer,Is that Jewish?
24743,success,Archer,- It's Russian.
24744,success,Archer,Um - Russian-Jewish?
24745,success,Archer,"- I'm the mole, idiot."
24746,success,Archer,What?
24747,success,Archer,I made up the mole.
24748,success,Archer,"Yes, but you told Pam and now everyone is looking for a real mole."
24749,success,Archer,"God, do we hate Pam."
24750,success,Archer,- So I have to escape.
24751,success,Archer,- And irony.
24752,success,Archer,Thanks for breaking into the mainframe for me.
24753,success,Archer,- Double irony.
24754,success,Archer,"- I'll need 50,000 for travel expenses."
24755,success,Archer,- Fifty thousand?
24756,success,Archer,- From your account.
24757,success,Archer,- That's too much.
24758,success,Archer,- It's all last-minute bookings for two.
24759,success,Archer,Wha?
24760,success,Archer,Oh.
24761,success,Archer,"Because when I hand the notorious Duchess to the KGB I won't just get a promotion, I'll get my own dacha."
24762,success,Archer,- Too bad you'll never see it.
24763,success,Archer,- What the?
24764,success,Archer,"Lana, Krenshaw's a mole."
24765,success,Archer,"And his name's not really Krenshaw, it's Kremenski."
24766,success,Archer,"Definitely Russian, possibly a Jew."
24767,success,Archer,I don't know.
24768,success,Archer,Thoughts?
24769,success,Archer,Yeah.
24770,success,Archer,Shut up.
24771,success,Archer,"And you, drop it."
24772,success,Archer,- Or what?
24773,success,Archer,"- No, no, no."
24774,success,Archer,Do not wind her up.
24775,success,Archer,"That is a big gun, and she is baby crazy."
24776,success,Archer,- Baby crazy?
24777,success,Archer,- That's why I dumped her.
24778,success,Archer,- You little You sack of shit.
24779,success,Archer,- What?
24780,success,Archer,What?
24781,success,Archer,I dumped you because you're dragging around a 35-year-old umbilical cord.
24782,success,Archer,See?
24783,success,Archer,All you talk about is baby shit because you're baby crazy.
24784,success,Archer,- You wanna see crazy?
24785,success,Archer,"- No, I've seen that movie and spoiler alert, it ends with a closetful of my suits on fire."
24786,success,Archer,- I wish you'd been wearing one.
24787,success,Archer,- Who would want to wear an on-fire suit?
24788,success,Archer,- Cosplay enthusiasts.
24789,success,Archer,- What?
24790,success,Archer,Do you even hear how totally batshit insane you sound?
